GenBank Accessions,Genome Name,Total_length,Classification,Broader_Classifications,Clade,CAZyme_freq,Trait,YAS,Trait_Freq,log_Trait_Freq
SCNF01000000,Sphingomonas sp. 3F27E9-B,5000606,Water,Water,6_clade,29,Amino Acid Related Enzymes,Growth (Y),38,3.63758616
SCNF01000000,Sphingomonas sp. 3F27E9-B,5000606,Water,Water,6_clade,29,Lipid Biosynthesis Protein,Growth (Y),24,3.17805383
SCNF01000000,Sphingomonas sp. 3F27E9-B,5000606,Water,Water,6_clade,29,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),42,3.737669618
SCNH01000000,Sphingomonas sp. 3F27F9,4572108,Water,Water,5_clade,27,Amino Acid Related Enzymes,Growth (Y),35,3.555348061
SCNH01000000,Sphingomonas sp. 3F27F9,4572108,Water,Water,5_clade,27,Lipid Biosynthesis Protein,Growth (Y),30,3.401197382
SCNH01000000,Sphingomonas sp. 3F27F9,4572108,Water,Water,5_clade,27,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),38,3.63758616
SCNL01000000,Sphingomonas sp. 3P27F8,4066689,Water,Water,4_clade,21,Amino Acid Related Enzymes,Growth (Y),38,3.63758616
SCNL01000000,Sphingomonas sp. 3P27F8,4066689,Water,Water,4_clade,21,Lipid Biosynthesis Protein,Growth (Y),31,3.433987204
SCNL01000000,Sphingomonas sp. 3P27F8,4066689,Water,Water,4_clade,21,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),40,3.688879454
SDPT01000000,Sphingomonas desiccabilis strain CP1D,3607011,Environment,Environment,9_clade,25,Amino Acid Related Enzymes,Growth (Y),35,3.555348061
SDPT01000000,Sphingomonas desiccabilis strain CP1D,3607011,Environment,Environment,9_clade,25,Lipid Biosynthesis Protein,Growth (Y),24,3.17805383
SDPT01000000,Sphingomonas desiccabilis strain CP1D,3607011,Environment,Environment,9_clade,25,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),37,3.610917913
SGIS01000000,Sphingomonas sp. 3-7,5204106,Plant,Plant,5_clade,40,Amino Acid Related Enzymes,Growth (Y),41,3.713572067
SGIS01000000,Sphingomonas sp. 3-7,5204106,Plant,Plant,5_clade,40,Lipid Biosynthesis Protein,Growth (Y),29,3.36729583
SGIS01000000,Sphingomonas sp. 3-7,5204106,Plant,Plant,5_clade,40,Polyketide Biosynthesis Proteins,Growth (Y),3,1.098612289
SGIS01000000,Sphingomonas sp. 3-7,5204106,Plant,Plant,5_clade,40,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),45,3.80666249
SGXR01000000,Sphingomonas sp. BK036,4219109,Plant,Plant,1_clade,39,Amino Acid Related Enzymes,Growth (Y),33,3.496507561
SGXR01000000,Sphingomonas sp. BK036,4219109,Plant,Plant,1_clade,39,Lipid Biosynthesis Protein,Growth (Y),26,3.258096538
SGXR01000000,Sphingomonas sp. BK036,4219109,Plant,Plant,1_clade,39,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),38,3.63758616
SLUY01000000,Sphingomonas sp. PP-CC-3G-468,4648014,Environment,Environment,1_clade,42,Amino Acid Related Enzymes,Growth (Y),34,3.526360525
SLUY01000000,Sphingomonas sp. PP-CC-3G-468,4648014,Environment,Environment,1_clade,42,Lipid Biosynthesis Protein,Growth (Y),25,3.218875825
SLUY01000000,Sphingomonas sp. PP-CC-3G-468,4648014,Environment,Environment,1_clade,42,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),35,3.555348061
SLXN01000000,Sphingomonas sp. BK235,4906968,Plant,Plant,4_clade,32,Amino Acid Related Enzymes,Growth (Y),34,3.526360525
SLXN01000000,Sphingomonas sp. BK235,4906968,Plant,Plant,4_clade,32,Lipid Biosynthesis Protein,Growth (Y),23,3.135494216
SLXN01000000,Sphingomonas sp. BK235,4906968,Plant,Plant,4_clade,32,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),35,3.555348061
SLXW01000000,Sphingomonas sp. PP-CE-1G-424,4771401,Environment,Environment,1_clade,34,Amino Acid Related Enzymes,Growth (Y),35,3.555348061
SLXW01000000,Sphingomonas sp. PP-CE-1G-424,4771401,Environment,Environment,1_clade,34,Lipid Biosynthesis Protein,Growth (Y),25,3.218875825
SLXW01000000,Sphingomonas sp. PP-CE-1G-424,4771401,Environment,Environment,1_clade,34,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),39,3.663561646
SLYA01000000,Sphingomonas sp. PP-CE-1A-559,4385209,Environment,Environment,1_clade,40,Amino Acid Related Enzymes,Growth (Y),33,3.496507561
SLYA01000000,Sphingomonas sp. PP-CE-1A-559,4385209,Environment,Environment,1_clade,40,Lipid Biosynthesis Protein,Growth (Y),27,3.295836866
SLYA01000000,Sphingomonas sp. PP-CE-1A-559,4385209,Environment,Environment,1_clade,40,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),35,3.555348061
SLYD01000000,Sphingomonas sp. PP-F2F-A104-K0414,4553372,Environment,Environment,1_clade,41,Amino Acid Related Enzymes,Growth (Y),34,3.526360525
SLYD01000000,Sphingomonas sp. PP-F2F-A104-K0414,4553372,Environment,Environment,1_clade,41,Lipid Biosynthesis Protein,Growth (Y),29,3.36729583
SLYD01000000,Sphingomonas sp. PP-F2F-A104-K0414,4553372,Environment,Environment,1_clade,41,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),39,3.663561646
SLYF01000000,Sphingomonas sp. PP-CC-3A-396,4451294,Environment,Environment,1_clade,40,Amino Acid Related Enzymes,Growth (Y),33,3.496507561
SLYF01000000,Sphingomonas sp. PP-CC-3A-396,4451294,Environment,Environment,1_clade,40,Lipid Biosynthesis Protein,Growth (Y),26,3.258096538
SLYF01000000,Sphingomonas sp. PP-CC-3A-396,4451294,Environment,Environment,1_clade,40,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),37,3.610917913
SLYP01000000,Sphingomonas sp. JUb134,3879424,Animal,Animal,9_clade,23,Amino Acid Related Enzymes,Growth (Y),35,3.555348061
SLYP01000000,Sphingomonas sp. JUb134,3879424,Animal,Animal,9_clade,23,Lipid Biosynthesis Protein,Growth (Y),24,3.17805383
SLYP01000000,Sphingomonas sp. JUb134,3879424,Animal,Animal,9_clade,23,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),37,3.610917913
SPDV01000000,Sphingomonas sp. 17J27-24,4485310,Soil,Environment,NA,32,Amino Acid Related Enzymes,Growth (Y),34,3.526360525
SPDV01000000,Sphingomonas sp. 17J27-24,4485310,Soil,Environment,NA,32,Lipid Biosynthesis Protein,Growth (Y),22,3.091042453
SPDV01000000,Sphingomonas sp. 17J27-24,4485310,Soil,Environment,NA,32,Polyketide Biosynthesis Proteins,Growth (Y),2,0.693147181
SPDV01000000,Sphingomonas sp. 17J27-24,4485310,Soil,Environment,NA,32,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),36,3.583518938
SPHY01000000,Sphingomonas sp. ZLT-5,3071096,Soil,Environment,11_clade,15,Amino Acid Related Enzymes,Growth (Y),36,3.583518938
SPHY01000000,Sphingomonas sp. ZLT-5,3071096,Soil,Environment,11_clade,15,Lipid Biosynthesis Protein,Growth (Y),28,3.33220451
SPHY01000000,Sphingomonas sp. ZLT-5,3071096,Soil,Environment,11_clade,15,Polyketide Biosynthesis Proteins,Growth (Y),2,0.693147181
SPHY01000000,Sphingomonas sp. ZLT-5,3071096,Soil,Environment,11_clade,15,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),37,3.610917913
SRXT01000000,Sphingomonas gei strain ZFGT-11,4661578,Soil,Environment,6_clade,37,Amino Acid Related Enzymes,Growth (Y),35,3.555348061
SRXT01000000,Sphingomonas gei strain ZFGT-11,4661578,Soil,Environment,6_clade,37,Lipid Biosynthesis Protein,Growth (Y),25,3.218875825
SRXT01000000,Sphingomonas gei strain ZFGT-11,4661578,Soil,Environment,6_clade,37,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),40,3.688879454
SRXU01000000,Sphingomonas naasensis strain KIS18-15,4339567,Soil,Environment,6_clade,29,Amino Acid Related Enzymes,Growth (Y),34,3.526360525
SRXU01000000,Sphingomonas naasensis strain KIS18-15,4339567,Soil,Environment,6_clade,29,Lipid Biosynthesis Protein,Growth (Y),22,3.091042453
SRXU01000000,Sphingomonas naasensis strain KIS18-15,4339567,Soil,Environment,6_clade,29,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),36,3.583518938
SSMY01000000,Sphingomonas sp. strain LY.26,3033329,Soil,Environment,5_clade,20,Amino Acid Related Enzymes,Growth (Y),31,3.433987204
SSMY01000000,Sphingomonas sp. strain LY.26,3033329,Soil,Environment,5_clade,20,Lipid Biosynthesis Protein,Growth (Y),21,3.044522438
SSMY01000000,Sphingomonas sp. strain LY.26,3033329,Soil,Environment,5_clade,20,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),32,3.465735903
SSTI01000000,Sphingomonas olei strain NM83_B4-11,3496536,Animal,Animal,4_clade,16,Amino Acid Related Enzymes,Growth (Y),33,3.496507561
SSTI01000000,Sphingomonas olei strain NM83_B4-11,3496536,Animal,Animal,4_clade,16,Lipid Biosynthesis Protein,Growth (Y),32,3.465735903
SSTI01000000,Sphingomonas olei strain NM83_B4-11,3496536,Animal,Animal,4_clade,16,Polyketide Biosynthesis Proteins,Growth (Y),1,0
SSTI01000000,Sphingomonas olei strain NM83_B4-11,3496536,Animal,Animal,4_clade,16,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),34,3.526360525
SWKR01000000,Sphingomonas sp. L-1-4w-11,3268803,Water,Water,8_clade,16,Amino Acid Related Enzymes,Growth (Y),34,3.526360525
SWKR01000000,Sphingomonas sp. L-1-4w-11,3268803,Water,Water,8_clade,16,Lipid Biosynthesis Protein,Growth (Y),23,3.135494216
SWKR01000000,Sphingomonas sp. L-1-4w-11,3268803,Water,Water,8_clade,16,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),36,3.583518938
VDYR01000000,Sphingomonas japonica strain KC 7T,2861323,Animal,Animal,8_clade,15,Amino Acid Related Enzymes,Growth (Y),34,3.526360525
VDYR01000000,Sphingomonas japonica strain KC 7T,2861323,Animal,Animal,8_clade,15,Lipid Biosynthesis Protein,Growth (Y),21,3.044522438
VDYR01000000,Sphingomonas japonica strain KC 7T,2861323,Animal,Animal,8_clade,15,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),35,3.555348061
VFPZ01000000,Sphingomonas trueperi strain 1152a,4748179,Soil,Environment,6_clade,41,Amino Acid Related Enzymes,Growth (Y),34,3.526360525
VFPZ01000000,Sphingomonas trueperi strain 1152a,4748179,Soil,Environment,6_clade,41,Lipid Biosynthesis Protein,Growth (Y),25,3.218875825
VFPZ01000000,Sphingomonas trueperi strain 1152a,4748179,Soil,Environment,6_clade,41,Polyketide Biosynthesis Proteins,Growth (Y),3,1.098612289
VFPZ01000000,Sphingomonas trueperi strain 1152a,4748179,Soil,Environment,6_clade,41,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),42,3.737669618
VNIM01000000,Sphingomonas sp. R4DWN,4442331,Dust,Other,12_clade,24,Amino Acid Related Enzymes,Growth (Y),35,3.555348061
VNIM01000000,Sphingomonas sp. R4DWN,4442331,Dust,Other,12_clade,24,Lipid Biosynthesis Protein,Growth (Y),29,3.36729583
VNIM01000000,Sphingomonas sp. R4DWN,4442331,Dust,Other,12_clade,24,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),40,3.688879454
VOQR01000000,Sphingomonas ginsenosidivorax strain KHI67,4135604,Sediment,Water,1_clade,33,Amino Acid Related Enzymes,Growth (Y),38,3.63758616
VOQR01000000,Sphingomonas ginsenosidivorax strain KHI67,4135604,Sediment,Water,1_clade,33,Lipid Biosynthesis Protein,Growth (Y),31,3.433987204
VOQR01000000,Sphingomonas ginsenosidivorax strain KHI67,4135604,Sediment,Water,1_clade,33,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),42,3.737669618
VTOU01000000,Sphingomonas sp. ZX,4115974,Environment,Environment,12_clade,26,Amino Acid Related Enzymes,Growth (Y),36,3.583518938
VTOU01000000,Sphingomonas sp. ZX,4115974,Environment,Environment,12_clade,26,Lipid Biosynthesis Protein,Growth (Y),36,3.583518938
VTOU01000000,Sphingomonas sp. ZX,4115974,Environment,Environment,12_clade,26,Polyketide Biosynthesis Proteins,Growth (Y),2,0.693147181
VTOU01000000,Sphingomonas sp. ZX,4115974,Environment,Environment,12_clade,26,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),42,3.737669618
WQMS01000000,Sphingomonas sp. MAH-20,3350026,Environment,Environment,11_clade,19,Amino Acid Related Enzymes,Growth (Y),39,3.663561646
WQMS01000000,Sphingomonas sp. MAH-20,3350026,Environment,Environment,11_clade,19,Lipid Biosynthesis Protein,Growth (Y),20,2.995732274
WQMS01000000,Sphingomonas sp. MAH-20,3350026,Environment,Environment,11_clade,19,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),42,3.737669618
WRPJ01000000,Sphingomonas prati strain W18RD,3831002,Soil,Environment,12_clade,38,Amino Acid Related Enzymes,Growth (Y),35,3.555348061
WRPJ01000000,Sphingomonas prati strain W18RD,3831002,Soil,Environment,12_clade,38,Lipid Biosynthesis Protein,Growth (Y),23,3.135494216
WRPJ01000000,Sphingomonas prati strain W18RD,3831002,Soil,Environment,12_clade,38,Polyketide Biosynthesis Proteins,Growth (Y),1,0
WRPJ01000000,Sphingomonas prati strain W18RD,3831002,Soil,Environment,12_clade,38,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),40,3.688879454
WRPK01000000,Sphingomonas formosensis strain CC-Nfb-2,6899075,Contaminated site,Contaminated site,12_clade,31,Amino Acid Related Enzymes,Growth (Y),42,3.737669618
WRPK01000000,Sphingomonas formosensis strain CC-Nfb-2,6899075,Contaminated site,Contaminated site,12_clade,31,Lipid Biosynthesis Protein,Growth (Y),56,4.025351691
WRPK01000000,Sphingomonas formosensis strain CC-Nfb-2,6899075,Contaminated site,Contaminated site,12_clade,31,Polyketide Biosynthesis Proteins,Growth (Y),1,0
WRPK01000000,Sphingomonas formosensis strain CC-Nfb-2,6899075,Contaminated site,Contaminated site,12_clade,31,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),44,3.784189634
WSFN01000000,Sphingomonas sp. MAH-6,4370740,Soil,Environment,12_clade,25,Amino Acid Related Enzymes,Growth (Y),38,3.63758616
WSFN01000000,Sphingomonas sp. MAH-6,4370740,Soil,Environment,12_clade,25,Lipid Biosynthesis Protein,Growth (Y),39,3.663561646
WSFN01000000,Sphingomonas sp. MAH-6,4370740,Soil,Environment,12_clade,25,Lipopolysaccharide Biosynthesis Proteins,Growth (Y),40,3.688879454
AAQG00000000,Sphingomonas sp. SKA58,3887535,Water,Water,10_clade,NA,CAZymes,Resource Acquisition (A),23,3.135494216
AFGG00000000,Sphingomonas sp. S17,4268406,Water,Water,3_clade,NA,CAZymes,Resource Acquisition (A),34,3.526360525
AGFU00000000,Sphingomonas elodea ATCC 31461,4124388,Plant,Plant,6_clade,NA,CAZymes,Resource Acquisition (A),24,3.17805383
AHHA00000000,Sphingomonas sp. PAMC 26617,4663101,Lichen,Other,5_clade,NA,CAZymes,Resource Acquisition (A),33,3.496507561
AHIR00000000,Sphingomonas echinoides ATCC 14820,4180007,Clinical,Clinical,5_clade,NA,CAZymes,Resource Acquisition (A),24,3.17805383
AHIS00000000,Sphingomonas sp. PAMC 26605,4662119,Lichen,Other,5_clade,NA,CAZymes,Resource Acquisition (A),30,3.401197382
AIDW00000000,Sphingomonas sp. PAMC 26621,4769930,Lichen,Other,5_clade,NA,CAZymes,Resource Acquisition (A),35,3.555348061
ALBQ00000000,Sphingomonas sp. ATCC 31555,4046117,Water,Water,6_clade,NA,CAZymes,Resource Acquisition (A),33,3.496507561
ALVC00000000,Sphingomonas sp. LH128,6433256,Contaminated site,Contaminated site,10_clade,NA,CAZymes,Resource Acquisition (A),53,3.970291914
AORL00000000,Sphingomonas sp. PR090111-T3T-6A,3910956,Animal,Animal,12_clade,NA,CAZymes,Resource Acquisition (A),42,3.737669618
AORY00000000,Sphingomonas sp. Mn802worker,3184625,Animal,Animal,4_clade,NA,CAZymes,Resource Acquisition (A),23,3.135494216
AQUJ00000000,Sphingomonas melonis C3,3929644,Soil,Environment,2_clade,NA,CAZymes,Resource Acquisition (A),23,3.135494216
AQZT00000000,Sphingomonas melonis DAPP-PG 224,4096005,Soil,Environment,2_clade,NA,CAZymes,Resource Acquisition (A),25,3.218875825
ASTM00000000,Sphingomonas sp. YL-JM2C,5916233,Wastewater,Industrial,12_clade,NA,CAZymes,Resource Acquisition (A),39,3.663561646
ATTG00000000,Sphingomonas melonis FR1,4047966,Soil,Environment,2_clade,NA,CAZymes,Resource Acquisition (A),24,3.17805383
ATTI00000000,Sphingomonas phyllosphaerae 5.2,3920967,Soil,Environment,4_clade,NA,CAZymes,Resource Acquisition (A),26,3.258096538
ATYK00000000,Sphingomonas phyllosphaerae FA2,3920099,Soil,Environment,4_clade,NA,CAZymes,Resource Acquisition (A),31,3.433987204
BBJS00000000,Sphingomonas paucimobilis NBRC 13935,4327402,Clinical,Clinical,3_clade,NA,CAZymes,Resource Acquisition (A),38,3.63758616
BBPI00000000,Sphingomonas parapaucimobilis NBRC 15100,3993628,Clinical,Clinical,3_clade,NA,CAZymes,Resource Acquisition (A),26,3.258096538
BBWU01000000,Sphingomonas changbaiensis NBRC 104936,3217375,Environment,Environment,11_clade,NA,CAZymes,Resource Acquisition (A),16,2.772588722
BCTR00000000,Sphingomonas azotifigens NBRC 15497 strain NBRC 15497,5145744,Root,Plant,6_clade,NA,CAZymes,Resource Acquisition (A),35,3.555348061
BCTY00000000,Sphingomonas sanguinis NBRC 13937,4053092,Clinical,Clinical,3_clade,NA,CAZymes,Resource Acquisition (A),24,3.17805383
BCTZ00000000,Sphingomonas soli NBRC 100801,3514102,Environment,Environment,6_clade,NA,CAZymes,Resource Acquisition (A),21,3.044522438
BCYU00000000,Sphingomonas asaccharolytica NBRC 15499,4608803,Root,Plant,5_clade,NA,CAZymes,Resource Acquisition (A),31,3.433987204
BCYW00000000,Sphingomonas koreensis NBRC 16723,4331861,Water,Water,7_clade,NA,CAZymes,Resource Acquisition (A),31,3.433987204
BCYX00000000,Sphingomonas mali NBRC 15500,5228377,Root,Plant,5_clade,NA,CAZymes,Resource Acquisition (A),43,3.761200116
BCYY00000000,Sphingomonas pituitosa NBRC 102491,4743156,Water,Water,6_clade,NA,CAZymes,Resource Acquisition (A),37,3.610917913
BCYZ00000000,Sphingomonas pruni NBRC 15498,4482342,Root,Plant,5_clade,NA,CAZymes,Resource Acquisition (A),29,3.36729583
BDJB00000000,Sphingomonas sp. TZW2008 strain TZW2008,3502668,Protist,Other,4_clade,NA,CAZymes,Resource Acquisition (A),28,3.33220451
BJXI01000000,Sphingomonas aquatilis NBRC 16722,3932334,Water,Water,2_clade,NA,CAZymes,Resource Acquisition (A),23,3.135494216
CABKLS010000001,uncultured Sphingomonas sp. strain MGYG-HGUT-01262,3667136,Clinical,Clinical,4_clade,NA,CAZymes,Resource Acquisition (A),22,3.091042453
CP000699,Sphingomonas wittichii RW1,5915246,Water,Water,12_clade,NA,CAZymes,Resource Acquisition (A),36,3.583518938
CP004036,Sphingomonas sp. MM-1,4633613,Contaminated site,Contaminated site,12_clade,NA,CAZymes,Resource Acquisition (A),13,2.564949357
CP006644.1,Sphingomonas sanxanigenens DSM 19645 = NX02,6205897,Soil,Environment,11_clade,NA,CAZymes,Resource Acquisition (A),35,3.555348061
CP009571.1,Sphingomonas taxi ATCC 55669,4061902,Plant,Plant,2_clade,NA,CAZymes,Resource Acquisition (A),31,3.433987204
CP010836,Sphingomonas sp. WHSC-8,5228389,Soil,Environment,6_clade,NA,CAZymes,Resource Acquisition (A),40,3.688879454
CP013916,Sphingomonas sp. LK11 strain LK11,3938206,Leaf,Plant,3_clade,NA,CAZymes,Resource Acquisition (A),31,3.433987204
CP014168,Sphingomonas panacis strain DCY99,5322941,Root,Plant,5_clade,NA,CAZymes,Resource Acquisition (A),47,3.850147602
CP016306,Sphingomonas sp. KC8 strain KC8,4123013,Wastewater,Industrial,12_clade,NA,CAZymes,Resource Acquisition (A),21,3.044522438
CP017578,Sphingomonas melonis TY,4196755,Other,Other,2_clade,NA,CAZymes,Resource Acquisition (A),26,3.258096538
CP018820,Sphingomonas sp. ABOJV,4819238,Environment,Environment,7_clade,NA,CAZymes,Resource Acquisition (A),32,3.465735903
CP019511,Sphingomonas sp. LM7 strain LM7,4155514,Water,Water,6_clade,NA,CAZymes,Resource Acquisition (A),31,3.433987204
CP023705,Sphingomonas melonis strain ZJ26,3653375,Seed,Plant,2_clade,NA,CAZymes,Resource Acquisition (A),25,3.218875825
CP029761,Sphingomonas sp. IC081,5524971,Wastewater,Industrial,10_clade,NA,CAZymes,Resource Acquisition (A),32,3.465735903
CP029985,Sphingomonas sp. FARSPH,3761538,Other,Other,2_clade,NA,CAZymes,Resource Acquisition (A),30,3.401197382
CP034357,Sphingomonas sp. C8-2,5758785,Soil,Environment,12_clade,NA,CAZymes,Resource Acquisition (A),39,3.663561646
CP037913,Sphingomonas sp. AAP5,4382271,Water,Water,5_clade,NA,CAZymes,Resource Acquisition (A),29,3.36729583
CP039249,Sphingomonas sp. PAMC26645,4283956,Environment,Environment,1_clade,NA,CAZymes,Resource Acquisition (A),39,3.663561646
CP042239,Sphingomonas sp. XS-10,4154291,Soil,Environment,7_clade,NA,CAZymes,Resource Acquisition (A),25,3.218875825
CP042306,Sphingomonas sp. HKS19,3403025,Soil,Environment,5_clade,NA,CAZymes,Resource Acquisition (A),22,3.091042453
CP046535,Sphingomonas sp. LMO-1,4538634,Sediment,Water,12_clade,NA,CAZymes,Resource Acquisition (A),34,3.526360525
CP048422,Sphingomonas insulae strain KCTC 12872,3742477,Soil,Environment,2_clade,NA,CAZymes,Resource Acquisition (A),33,3.496507561
CP053015,Sphingomonas sp. CSW-10,2977834,Water,Water,10_clade,NA,CAZymes,Resource Acquisition (A),11,2.397895273
DBBS00000000,Sphingomonas sp. UBA978,3618807,Water,Water,2_clade,NA,CAZymes,Resource Acquisition (A),33,3.496507561
FMWX01000000,Sphingomonas sp. NFR15,4398675,Root,Plant,5_clade,NA,CAZymes,Resource Acquisition (A),38,3.63758616
FMZJ00000000,Sphingomonas sp. YR710,4361255,Root,Plant,12_clade,NA,CAZymes,Resource Acquisition (A),21,3.044522438
FNBI01000000,Sphingomonas sp. S7-754,4044312,Plant,Plant,3_clade,NA,CAZymes,Resource Acquisition (A),38,3.63758616
FNZB00000000,Sphingomonas sp. OV641,4440765,Root,Plant,4_clade,NA,CAZymes,Resource Acquisition (A),30,3.401197382
FNZZ00000000,Sphingomonas sp. JS21-1,3272897,Leaf,Plant,4_clade,NA,CAZymes,Resource Acquisition (A),23,3.135494216
FOCF00000000,Sphingomonas sp. S6-262,3847972,Plant,Plant,3_clade,NA,CAZymes,Resource Acquisition (A),26,3.258096538
FORV01000000,Sphingomonas sp. NFR04,4772316,Root,Plant,6_clade,NA,CAZymes,Resource Acquisition (A),40,3.688879454
